index,Location_name,Handler,Location_id,Longitude,Latitude,in_SG?
1028, Bus Stop 21099,=>-jurong-island-checkpoint), 979353648923932,103.711323,1.3100690000000002,Southwest
1029, 8 Commonwealth Lane,commonwealth-lane, 21799054,103.79755631905,1.3052996052157,Northwest
1030, One Commonwealth Lane,commonwealth-lane, 391044006,103.79698990000001,1.3042200000000002,Northwest
1031, Bravat Singapore Pte Ltd at #01-10,commonwealth-lane, 1563594163951404,103.940059545,1.378878145,Northeast
1032, James Cook University Singapore,james-cook-university-singapore, 6456676,103.87620449066,1.3159905965763001,Southeast
1033, James Cook University Singapore Ang Mo Kio Campus,james-cook-university-singapore, 234708979,103.85855411413999,1.3733367757502999,Central
1034, Student Council - James Cook University Singapore,james-cook-university-singapore, 244722333,103.82884337795,1.3752630454019998,Central
1035, Campus Activities @ James Cook University Singapore,james-cook-university-singapore, 187932752154319,103.82885999999999,1.3754879999999998,Central
1036, On Bus 59 @ Braddell,braddell-bus, 307686209823037,103.848619,1.3404479999999999,Central
1037, Bus Stop Near Braddell MRT,braddell-bus, 2017146104974849,103.84794705368999,1.3403613258516,Central
1038, Bus stop 61041 (Bef Braddell Rd),braddell-bus, 1930624597232694,103.87045306156999,1.3414096488863998,Southeast
1039, Bus Stop 52381 (Braddell Tech Bldg),braddell-bus, 293902477914153,103.85830985165,1.3397418561815,Central
1040, Bus Stop 51131 (Opp Braddell View),braddell-bus, 2005718602819395,103.83944929,1.3440756085871002,Central
1041, Kallang Road,kallang-road, 1141829,103.86434716420999,1.3089035769119,Central
1042, Kallang Pudding Road,kallang-road, 127366267,103.87832712613,1.3287465943592,Southeast
1043, 398 kallang road,kallang-road, 2195647880702024,103.871705,1.3113190000000001,Southeast
1044, Wendy's @ Kallang Road,kallang-road, 561049330,103.93966175,1.32364735,Southeast
1045, ICA Building @ Kallang Road,kallang-road, 1031479126,103.86254861815,1.3069747063219,Central
1046, The Commerze at Irving Singapore,the-commerze, 453370437,103.88642,1.3362399999999999,Southeast
1047, Changi Beach Carpark 5,beach-carpark-5, 3653267,103.99584752517,1.3899303825870999,Southeast
1048, Changi Beach Carpark 6.5,beach-carpark-5, 623750906,104.00370650161,1.379288251103,Southeast
1049, East Coast Carpark D5,beach-carpark-5, 310851666,103.92621408496001,1.3042952825746001,Southeast
1050, Changi Beach Park Carpark 1,beach-carpark-5, 247096027,103.99335017854,1.3906506884502,Southeast
1051, East Coast Park Coastal Recreation Bicycle Rental,beach-carpark-5, 335432646,103.91505261822999,1.3015591358302,Southeast
1052, Stärker Signature,starker-signature, 523650534792847,103.84632798054001,1.2767273629752,Central
1053, Calvary Pandan Bible-Presbyterian Church,pandan-bible-presbyterian, 6274293,103.74612551,1.321225934,Southwest
1054, Galilee Bible-Presbyterian Church,pandan-bible-presbyterian, 855146,103.74625999999999,1.32174,Southwest
1055, School of Physical and Mathematical Sciences,school-of-physical-and, 1104192,103.68199110031,1.3420267823068999,Southwest
1056, Paya Lebar Air Base,paya-lebar-air, 8475765,103.90944444444,1.3602777777778,Northeast
1057, Paya Lebar Air Force Museum,paya-lebar-air, 310206753,103.91175932034001,1.3283975710007,Southeast
1058, Paya Lebar Air Base   The Locker •••,paya-lebar-air, 2278595685743547,103.899225,1.368576,Northeast
1059, Paya Lebar Air Base CP2 Gate,paya-lebar-air, 276756553177683,103.90287,1.3560125,Northeast
1060, Pass Office Paya Lebar Airbase,paya-lebar-air, 214880356108938,103.89981,1.3447576,Northeast
1061, Tampines Ave 4 Blk 851,(tampines-interchange-=>-blk, 182611565137940,103.94306,1.35376,Northeast
1062, Bengawan Solo,(tampines-interchange-=>-blk, 2081863935412668,103.943825,1.3545643,Northeast
1063, Bukit Panjang Government High School,government-high-school, 235358085,103.73833047205,1.3819182848658,Southwest
1064, Admiralty Drive,admiralty-drive, 1732210,103.81591547134,1.4498874697047999,Northwest
1065, Admiralty Drive Blk 683B,admiralty-drive, 363344633,103.80273973135999,1.4410365657317998,Northwest
1066, Blk 469 Admiralty Drive,admiralty-drive, 1488873,103.81390999999999,1.44933,Northwest
1067, 353c Admiralty Drive,admiralty-drive, 510544309,103.81931213375,1.4496289474894,Northwest
1068, Blk 354A Admiralty Drive,admiralty-drive, 11558695,103.81891799270001,1.4499092926988,Northwest
1069, Church of the Transfiguration,church-of-the-transfiguation, 1759456467716679,103.900215946,1.4067031190000001,Northeast
1070, InspiRa,arnasalam-chetty, 1015912141,103.83892,1.2918399999999999,Central
1071, Ageing Gracefully,arnasalam-chetty, 1970134183297674,103.83892,1.2918399999999999,Central
1072, Carl Quay,arnasalam-chetty, 203051090440380,103.83819352999001,1.2913125500031,Central
1073, Raffles Girls' Secondary School,raffles-girl's-secondary-school, 221934201,103.82929180213002,1.3119361765692,Central
1074, Raffles Girls' School Deborah Tan Library,raffles-girl's-secondary-school, 24665367,103.829,1.31186,Central
1075, opposite hougang swimming complex,opposite-hougang, 2240028212987251,103.887925,1.369186,Northeast
1076, Playground opposite to Hougang  Block 401,opposite-hougang, 210295002316525,103.89688719876,1.3749627252601,Northeast
1077, Field Opposite Blk 831 Hougang Central,opposite-hougang, 778570818,103.890807161,1.3715786619499999,Northeast
1078, Taxi Stand Opposite of Hougang Bus Interchange,opposite-hougang, 199337274314145,103.89294139103,1.3714514725511,Northeast
1079, Taxi Stand G12 (UOB),opposite-hougang, 2125684764418080,103.892888,1.3714110000000002,Northeast
1080, Tang Dynasty Massage & Spa,dynasty-massage-&, 320177403,103.7754,1.3420100000000001,Southwest
1081, Ancient Dynasty Massage & Spa,dynasty-massage-&, 375887278,103.81857033198,1.3971048363483998,Central
1082, Sri Manmatha Karuneshvarar Temple,sri-manmatha, 570405307,103.866,1.30893,Central
1083, Jurong West Market,jurong-wet-market, 234761419,103.72461897382,1.3494357,Southwest
1084, B/962 Jurong West Wet Market,jurong-wet-market, 265368674,103.69186625,1.3418475,Southwest
1085, Jurong West 505 Market & Food Centre,jurong-wet-market, 7253872,103.71824259014,1.3498375037386001,Southwest
1086, Jurong West Market,jurong-wet-market, 269989303042402,103.79589027335,1.4346194429888002,Northwest
1087, Jurong West Block 501 Wet Market and Hawker,jurong-wet-market, 294618699,103.71796734856,1.3500866558131999,Southwest
1088, ONLY KAI,opposite-loyang-point, 1029230335,103.96368000000001,1.36706,Northeast
1089, Jalan Hock Chye,jalan-hock, 159202554698314,103.8905809,1.3595911,Northeast
1090, SIGNATURE at Yishun,signature-at-yishun, 1025851128,103.84517669678002,1.4168773183373,Northwest
1091, Compassvale Interchange,interchange-=>-compassvale, 2073460402942165,103.89651107345,1.3915578902772001,Northeast
1092, Compassvale Bus Interchange,interchange-=>-compassvale, 2297412230529299,103.89731884003,1.3913503559343001,Northeast
1093, NTWU Canteen,interchange-=>-compassvale, 482519078913365,103.89765577785,1.3915759739566,Northeast
1094, The Art Faculty by Pathlight in Enabling Village,the-art-faculty-by, 1024235184,103.813197931,1.287224465,Central
1095, Pasir Panjang Pillbox,panjang-pillbox, 1022062225,103.77799999999999,1.2890000000000001,Southwest
1096, Machine-Gun Pillbox @ Pasir Panjang Road,panjang-pillbox, 358309708051412,103.77742126515,1.2888902068912,Southwest
1097, Sungei Buloh Wetland Reserve,sungei-buloh, 223851113,103.72882,1.44622,Southwest
1098, Haig Walk,haig-walk, 279555506234371,103.90085345659,1.3060481809014,Southeast
1099, Community Psychology Hub - CPH,community-psychology-hub, 1008325452513843,103.81211850000001,1.2866981000000002,Central
1100, Tuas View Fire Station,tuas-view-fire-station, 288582328431402,103.62741,1.2895948999999998,Southwest
1101, The Fullerton Bay Hotel Singapore,fullerton-bay, 4212027,103.85339279475001,1.2836682686733998,Central
1102, Lantern at The Fullerton Bay Hotel Singapore,fullerton-bay, 5867576,103.85362879215,1.2833926019471003,Central
1103, The Landing Point at The Fullerton Bay Hotel Singapore,fullerton-bay, 223175010,103.85319380323,1.2835924415831002,Central
1104, The Clifford Pier at The Fullerton Bay Hotel Singapore,fullerton-bay, 280409739,103.85335,1.28421,Central
1105, Siglap Corner Coffee Shop,siglap-corner, 344143396405451,103.92305999999999,1.312532,Southeast
1106, Chendol Melaka @ Siglap,siglap-corner, 279326370,103.92594542223,1.3129497398729,Southeast
1107, Singapore Turf Club,singapore-turf-club, 1140384,103.76314879405001,1.42239,Northwest
1108, Singapore Turf Club,singapore-turf-club, 679133139139684,103.85495626875999,1.3122770073117,Central
1109, Singapore Turf Club,singapore-turf-club, 506918779813372,103.9354295017,1.324762211688,Southeast
1110, Singapore Turf Club,singapore-turf-club, 489802124758206,103.762266,1.422209,Northwest
1111, STCRC-Singapore Turf Club Riding Centre,singapore-turf-club, 412044026,103.76751634809,1.4284613827121002,Northwest
1112, Evelyn Mansions,evelyn-mansions, 576931176074193,103.83895,1.315865,Central
1113, Swimming pool @ Evelyn Mansions,evelyn-mansions, 986206018238894,103.83899,1.316289,Central
1114, Choa Chu Kang Neighbourhood Police Post,choa-chu-kang-central-post, 2003581459720755,103.75181436538999,1.3793161203976003,Southwest
1115, Choa Chu Kang Fire Post,choa-chu-kang-central-post, 1137195283122943,103.746475,1.3925889999999999,Northwest
1116, Choa Chu Kang Fire Post,choa-chu-kang-central-post, 253143298733074,103.74294856153999,1.3785877798478001,Southwest
1117, Chua Chu Kang Neighbourhood Police Post,choa-chu-kang-central-post, 878524392,103.75225695741,1.3795320243896,Southwest
1118, Singapore Post (Bukit Panjang Post Office),choa-chu-kang-central-post, 1239704319502957,103.75912,1.3789462,Southwest
1119, Petrochemical Corporation Of S'pore,singapore-corporation-of, 224513508,103.7140423451,1.2730530301883998,Southwest
1120, Smit Singapore Pte Ltd,singapore-corporation-of, 283917592,103.66878202826,1.3035443601046,Southwest
1121, Miniso Singapore,singapore-corporation-of, 203330583460333,103.90092,1.33392,Northeast
1122, Choa Chu Kang Park,kang-park, 732519,103.74700000000001,1.3885,Southwest
1123, Seng Kang Riverside Park,kang-park, 37543913,103.88548359464001,1.3971881275171998,Northeast
1124, Choa Chu Kang Park Ave 4,kang-park, 380256634,103.7393036,1.3788159,Southwest
1125, 11 Eunos Road 8,eunos-road-1, 227307968191811,103.8923139,1.3197616,Southeast
1126, 9 Kaki Bukit Road 1 Eunos Technolink #01-07/08,eunos-road-1, 1664516643786589,103.900228,1.3354211,Northeast
1127, Singapore Post Centre,eunos-road-1, 291917369,103.89346144074,1.318726425068,Southeast
1128, Singapore Post Centre,eunos-road-1, 268953031,103.90952259999999,1.327569,Northeast
1129, Block 9  Kaki Bukit Road 1,eunos-road-1, 257638128287629,103.89799894352,1.3341582469903999,Southeast
1130, NTU Circle of Giving,nanyang-circle, 405142756207014,103.67956,1.3473700000000002,Southwest
1131, NTU Hall 4,nanyang-circle, 228114630,103.6874,1.34597,Southwest
1132, Food Canopy,nanyang-circle, 360427838035893,103.68591772797,1.3466786655396,Southwest
1133, Kokee Delights,nanyang-circle, 337153859,103.68594122095,1.3467264238134,Southwest
1134, Loy’s Grill,nanyang-circle, 1993416010988872,103.6874,1.34597,Southwest
1135, SMRT Woodlands Bus Park (WPDEP),smrt-woodlands-bus, 345661302849608,103.79173923540002,1.4469196479523998,Northwest
1136, SMRT Buses,smrt-woodlands-bus, 298028770795073,103.79224856687999,1.4390849037228,Northwest
1137, SMRT Buses,smrt-woodlands-bus, 2344550178906182,103.76925134086001,1.4451728544647,Northwest
1138, 6 Loyang Way,loyang-way-6, 163646167601545,103.97397,1.38511,Northeast
1139, Other Foods of 64 Loyang Way,loyang-way-6, 258646091426117,103.97448,1.38401,Northeast
1140, 64+4 Food Court,loyang-way-6, 333083860799020,103.97016275566999,1.3716007861591002,Northeast
1141, Loyang Tua Pek Kong - Sri Mahaganapathy Sanctum,loyang-way-6, 213687690,103.969715569,1.3708214330000001,Northeast
1142, Loyang 大伯公,loyang-way-6, 522862463,103.96968171511,1.3709321811421,Northeast
1143, Palawan Kidz City,palawan-kidz-city, 1032712315,103.81907,1.25318,Southwest
1144, KidZania Singapore,palawan-kidz-city, 664078930,103.82007905638001,1.2511355046085,Southwest
1145, Halloween Family Night Out,palawan-kidz-city, 1694343964202638,103.81997,1.2511,Southwest
1146, Simmons Sleep Science Academy,palawan-kidz-city, 249131442680339,103.820234,1.251187,Southwest
1147, West Spring Primary,west-spring-primary, 1026249517,103.76643,1.38927,Northwest
1148, Chinese Medical Centre,chinese-medical-centre, 259999824698932,103.96413241040001,1.3579407518371,Southeast
1149, Chinese Medical Centre,chinese-medical-centre, 1033127966811500,103.74373,1.3940247,Northwest
1150, Castle Green Condominium,castle-green, 7056843,103.84108024615,1.3861167819722,Central
1151, Song Hua Bak Kut Teh 松發肉骨茶,hua-bak, 256097610,103.85531457024,1.3015492941476001,Central
1152, Ya Hua Bak Kut Teh,hua-bak, 1145535152290995,103.835836,1.429502,Northwest
1153, Ya Hua Bak Kut Teh,hua-bak, 1806039496112774,103.852982418,1.29392051,Central
1154, Outram Park Ya Hua Bak Kut Teh,hua-bak, 215113286,103.84229291663,1.2727289599619,Central
1155, Pu Zhao Chan Si Temple 普照禅寺,lorong-marican, 622863777,103.90879784952,1.3187301625935,Southeast
1156, အခ်စ္နိဗၺာန္,lorong-marican, 228215693969605,103.90353667094,1.3239362074049,Southeast
1157, Tampines Court,tampines-court, 18712413,103.94786403984001,1.3442850696164,Northeast
1158, Courts Megastore Tampines,tampines-court, 2546046,103.93323623642,1.3731231640293,Northeast
1159, Tampines Courts,tampines-court, 178908845485018,103.94507885336999,1.3527784518562,Northeast
1160, Ikea/Giant/Courts@Tampines,tampines-court, 236123235,103.93245712318001,1.372842712585,Northeast
1161, Tampines Court NC,tampines-court, 773418242762016,103.93468,1.3585399999999999,Northeast
1162, Martin Zwerts SG,opposite-lorong, 531424473857084,103.79533,1.31081,Northwest
1163, Anytime Fitness Toa Payoh,opposite-lorong, 391905607,103.84904876981,1.3328496394758,Central
1164, Hong Kiat Seafood Restaurant,hong-kiat-seafood, 1239860,103.7439058318,1.3765377218853998,Southwest
1165, Hong Kiat Seafood Restaurant + BBQ,hong-kiat-seafood, 1121810061323542,103.7472876839,1.3987268154878998,Northwest
1166, 25 kaki bukit road 4,bukit-road-4, 1014252017,103.91089023059,1.3402061678927,Northeast
1167, Bukit panjang Fajar road blk 423,bukit-road-4, 475897975,103.76919000000001,1.3854,Northwest
1168, Bukit Panjang Ring Road Blk 431,bukit-road-4, 276606026,103.77078717840999,1.3859428769189,Northwest
1169, 48 Bukit Pasoh Road,bukit-road-4, 291247326,103.84312366953002,1.2787946874376,Central
1170, Blk 432 bukit panjang ring road,bukit-road-4, 334198366,103.77138735749,1.3863219450058002,Northwest
1171, Koi Ming Enterprise,koi-ming-enterprise, 418361928,103.84431302546999,1.2858235230746,Central
1172, Pet Lovers Centre at the Woodgrove,pet-lovers-centre-(the, 263142813791514,103.76371175,1.35748275,Southwest
1173, 42 Rosalia Park,rosalia-park, 191021531778107,103.87885450839,1.3490782315376002,Southeast
1174, Marsiling Neighbourhood Police Post,marsiling-neighbourhood-police-post, 17304370,103.77754212248001,1.4424867982993999,Northwest
1175, Harry's Riverside Point,harry's-riverside-point, 131531100973788,103.84453663725999,1.2893231763735,Central
1176, Harry's Bar Riverside Point,harry's-riverside-point, 638282482,103.8446978,1.28939856,Central
1177, Harry's,harry's-riverside-point, 701535740239554,103.84544649372,1.290272497766,Central
1178, Namly Crescent,namly-crescent, 109487100,103.79533204597,1.3264937731068998,Northwest
1179, Little Skool House By the Crescent,namly-crescent, 52122971,103.79455,1.32695,Northwest
1180, River South (Hoe Nam) Prawn Noodles,namly-crescent, 274150,103.86985,1.32884,Southeast
1181, Nam Ann Siang Theon Temple,namly-crescent, 557498,103.88223,1.3486,Southeast
1182, Masjid Hang Jebat,masjid-hang, 236794790,103.79866981680999,1.2898099089636001,Central
1183, Masjid Hang Jebat Singapura,masjid-hang, 150968318974770,103.79881482334,1.2896246202982,Central
1184, Geylang Lorong 9 Durian,geylang-lorong-9, 116205965132225,103.87566904461,1.3134281485378,Southeast
1185, Iglesia Ni Cristo Midland,geylang-lorong-9, 658026434270347,103.85140781653999,1.3036241143928,Central
1186, Blk 289G Bukit Batok Street 25,batok-street-25, 274237713431795,103.75940955388,1.3449297848800001,Southwest
1187, Blk 289C Bukit Batok Street 25,batok-street-25, 1580096372136806,103.75979668318001,1.3438939392298002,Southwest
1188, Blk 289D Bukit Batok Street 25,batok-street-25, 252862162070788,103.75946286841,1.3430861302276,Southwest
1189, Craftsmen Specialty Coffee,craftsmen-coffee, 1320250554775309,103.79520097179001,1.3117239553963,Northwest
1190, Craftsmen Specialty Coffee Thomson,craftsmen-coffee, 481308675568400,103.84331,1.3179299999999998,Central
1191, Craftsmen Specialty Coffee,craftsmen-coffee, 359528837857390,103.84333000000001,1.3178366666666999,Central
1192, McDonald's Ang Mo Kio Ave 10,kio-ave, 240408142,103.85659202159,1.3672031878702,Central
1193, Ang Mo Kio Ave4,kio-ave, 893531893,103.821159998,1.288490122,Central
1194, McDonald's Ang Mo Kio Ave 4,kio-ave, 219992549,103.83735875805999,1.3737317693064999,Central
1195, Mount Vernon Camp,"mount-vernon-camp,", 228482531,103.88013314607001,1.3379019513603998,Southeast
1196, Mount Vernon Camp,"mount-vernon-camp,", 316949884,103.878484855,1.3369322766667,Southeast
1197, Nouvelle Park @ Poh Huat Road West,huat-road-west, 361220580581083,103.76450548,1.37781658,Northwest
1198, Seng Huat Western Food At Zion Riverside Food Centre,huat-road-west, 825232739,103.83124501190001,1.2924409688363998,Central
1199, Boulevard 88,huat-road-west, 295251141164646,103.87788,1.36727,Northeast
1200, The Waterline Singapore,huat-road-west, 295806417,103.8765,1.36729,Northeast
1201, Sh Soon Huat Autoserv Pte Ltd,huat-road-west, 1021853134563142,103.75491585914,1.3364861556136,Southwest
1202, Shophouse - The Social Hostel,the-social-hostel, 46002711,103.85962297305001,1.3006693811796,Central
1203, Bukit Timah,singapore-(bukit-timah), 227511061,103.77397615292,1.3421519547718,Southwest
1204, Singapore Bukit Timah,singapore-(bukit-timah), 253689880,103.77575,1.3430898999999998,Southwest
1205, Bukit Timah,singapore-(bukit-timah), 5113269,103.79892620328,1.3304252333712,Northwest
1206, Bukit Timah Plaza,singapore-(bukit-timah), 227476116,103.77854,1.33864,Northwest
1207, Blk 480 Jurong West St 41,blk-480, 961555,103.72404939568001,1.3466414625,Southwest
1208, Blk 480 Tampines St 44 Ave 9,blk-480, 327276040,103.95357155591999,1.3620355936647999,Northeast
1209, Blk 480 Pasir Ris,blk-480, 304705218,103.95932699491999,1.3747819564414,Northeast
1210, Blk 480,blk-480, 628551837560165,103.94641399384001,1.3769350077414,Northeast
1211, Blk 480A Segar Road MSCP,blk-480, 2296569507289544,103.77093186133001,1.3887943708176003,Northwest
1212, Victoria Food Court,victoria-food-court, 2261217130760613,103.88157963753001,1.3131482033128998,Southeast
1213, Bukit Batok East Neighbourhood Police Centre,east-neighbourhood-police-centre, 161219427361083,103.75774424565,1.3495861116876,Southwest
1214, Central Police Division HQ / Bukit Merah East Neighbourhood Police Centre,east-neighbourhood-police-centre, 2280652318837999,103.83951187134001,1.2785243781623,Central
1215, East Coast Road,katong-east-coast, 794741709,103.97521890700001,1.3657188760427998,Southeast
1216, 328 Katong Laksa @216 East Coast Road,katong-east-coast, 214929366,103.90733,1.30731,Southeast
1217, 112 Katong At East Coast Road,katong-east-coast, 473665273,103.90087687440001,1.3133587992791,Southeast
1218, 112 Katong Mall,katong-east-coast, 258625162,103.90088355350001,1.30333077,Southeast
1219, Katong Thomson Paediatric East Coast,katong-east-coast, 1747113222265925,103.90561,1.30625,Southeast
1220, Queensway Secondary School,queensway-secondary, 1773570,103.80189334405,1.3001669078768,Central
1221, Queensway Secondary Indoor Sports Hall,queensway-secondary, 306835533304261,103.801425,1.3001909999999999,Central
1222, New Town Secondary School,queensway-secondary, 2061650024106816,103.80145,1.29033,Central
1223, BB61 Official,queensway-secondary, 710446462384725,103.80162,1.30062,Central
1224, Delights &Co,queensway-secondary, 708439432618761,103.802,1.29417,Central
1225, Aljunied Ave 2 Block 119 Foodhouse,aljunied-119-food, 1835274559874058,103.88645456667,1.3196700000000001,Southeast
1226, Aljunied Crescent Blk 119 Sin Hin Restaurant,aljunied-119-food, 505390004,103.88584761666999,1.3195246377787,Southeast
1227, Shiyun Food Junction Pte Ltd,aljunied-119-food, 575979056122963,103.88661,1.31958,Southeast
1228, FruitskingGood,aljunied-119-food, 761372994221001,103.88661,1.31958,Southeast
1229, 119 Fish Soup,aljunied-119-food, 307268666318968,103.88661,1.31958,Southeast
1230, W.K. Koo clinic,w.k.-koo-&-associates-p.l., 195935460444115,103.72209388,1.32941889,Southwest
1231, Dr. W.K.Koo & Associates,w.k.-koo-&-associates-p.l., 327358947888102,103.76418161520999,1.380755724615,Northwest
1232, Upper Bukit Timah Road Rail Trail,bukit-gombak-trail, 595751680805523,103.76562966667,1.3737107666709,Northwest
1233, Bus Stop 21321 (BRC Weld Mesh Fty),brc-weld, 2153663198178705,103.7087609755,1.3269375514335,Southwest
1234, Fokker Service Asia,service-asia, 2182243572102363,103.86987611543002,1.4185470836085001,Central
1235, 香港街珍记 AMK Block158,block-15, 409159803,103.83866189778,1.3747400677781,Central
1236, Block 157A,block-15, 319373155508046,103.90774726868,1.3877679784871,Northeast
1237, Parc Botannia,parc-botannia, 1984575105111006,103.87660603597,1.3955902010506,Central
1238, Shenton Way Mee Goreng,107-(shenton, 307161956536320,103.77037734383002,1.3139238827286999,Southwest
1239, Katong Keah Kee Fried Oysters,katong-keah-kee-fried-oysters, 736908003318380,103.8443067074,1.2822757708368,Central
1240, Katong Keah Kee Fried Oysters,katong-keah-kee-fried-oysters, 354307971977213,103.86322285089001,1.2896393235282,Central
1241, The Japanese Secondary School,the-japanese-secondary, 279573754,103.75652,1.3112700000000002,Southwest
1242, Rahim Traders Money Changer,rahim-money-changer, 520487115099305,103.949546,1.372451,Northeast
1243, Bukit Cafe @ SICC - Bukit Location,island-country-club-(bukit-&, 316848301,103.81143526027,1.3420007484651,Central
1244, Bukit 19th Hole @ Singapore Island Country Club (Bukit Location),island-country-club-(bukit-&, 553747741743965,103.81902,1.322977,Central
1245, Bukit Room,island-country-club-(bukit-&, 943662739161509,103.81056991796999,1.3415907252668,Central
1246, SICC Bukit Gym,island-country-club-(bukit-&, 173208330225982,103.810766785,1.3413084278368002,Central
1247, Singapore Island Country Club,island-country-club-(bukit-&, 771399,103.81093384251999,1.3416314789408,Central
1248, Sing Post,kio-central-post, 234206926702210,103.84853587206,1.3704214769682,Central
1249, Ivory Hair Post,kio-central-post, 715266588483761,103.85409,1.37307,Central
1250, Blk 463 Ang Mo Kio Fire Post,kio-central-post, 570010220115998,103.85708812874,1.3666588668876,Central
1251, Ang Mo Kio Singapore Post,kio-central-post, 367878006,103.84628583,1.3727742,Central
1252, Teck Ghee Fire Post,kio-central-post, 208148890099216,103.85712478247,1.3665893215623,Central
1253, Seletar Aerospace Park Singapore - SAP,singapore-aerospace, 237047948,103.86799644666,1.4089374081871,Central
1254, Singapore Aerospace Manufacturing,singapore-aerospace, 281024452745978,103.71518603527001,1.3412053062165,Southwest
1255, Peace Family TCM Clinic Pte Ltd,tcm-clinic-pte-ltd, 442242674,103.845871,1.37147,Central
1256, Han Dian TCM Clinic Pte Ltd,tcm-clinic-pte-ltd, 184198192301763,103.83650025962,1.4286379490810002,Northwest
1257, Harmony TCM Clinic Pte Ltd,tcm-clinic-pte-ltd, 587760124619458,103.84399,1.29816,Central
1258, Si En Tcm Medical Clinic Pte Ltd,tcm-clinic-pte-ltd, 302696763076420,103.76192576666,1.3138546485882,Southwest
1259, Xin Yue TCM Therapy/Clinic Pte Ltd,tcm-clinic-pte-ltd, 185110842076572,103.85600000000001,1.29306,Central
1260, Shenton Way Bus Terminal,(shenton-way-terminal-=>, 280486331,103.84714033066,1.2742794328953,Central
1261, NTWU Canteen,(shenton-way-terminal-=>, 2284071275160797,103.847359,1.274646,Central
1262, Yishun Nature Park,yishun-nature-park, 827067640,103.84224537954,1.4315506960501,Northwest
1263, Yishun Nature Park,yishun-nature-park, 1267908320016228,103.8448,1.4314415,Northwest
1264, Tamil Methodist Church,tamil-methodist, 186779991908524,103.85057990000001,1.3024200000000001,Central
1265, Sol Renovation Contractor Pte Ltd,renovation-contractor-pte, 9369947,103.91147,1.31901,Southeast
1266, Triumph Plumbing & Renovation Contractor Pte Ltd,renovation-contractor-pte, 1528818373879991,103.86791,1.33198,Southeast
1267, Sin Teck Choon Renovation Contractor Pte Ltd,renovation-contractor-pte, 1701471306748721,103.8108368,1.4507999,Northwest
1268, G&H Renovation Pte Ltd,renovation-contractor-pte, 1511270172299202,103.90325,1.33666,Northeast
1269, NUS Lim Seng Tjoe Lecture Theatre(LT27),seng-tjoe-lecture-theatre-(lt, 1077944709030667,103.78088237808001,1.2971316620561,Southwest
1270, Verde Kitchen,verde-kitchen, 146779309480992,103.82925999999999,1.30611,Central
1271, Serangoon Garden Way,garden-way, 785858,103.86560837904,1.3640881582278002,Southeast
1272, Vietnamese Students in JCU Singapore,jcu-singapore, 242500109094615,103.82894,1.37575,Central
1273, JCU Ang Mo Kio Campus Community,jcu-singapore, 262829575,103.85851147446999,1.3732930824078997,Central
1274, GKS JCUS,jcu-singapore, 649786314,103.87569,1.3159,Southeast
1275, JCU IT Club,jcu-singapore, 211364112300974,103.82894,1.37575,Central
1276, 856 Tampines Street 82,tampines-street-85, 547117555731777,103.9366022037,1.3532869135827,Northeast
1277, BLK 855 Tampines street 83,tampines-street-85, 508035743013905,103.935298,1.353952,Northeast
1278, Blk 852 Tampines Street 82,tampines-street-85, 1688755821279240,103.93639,1.3529291,Northeast
1279, Blk 851 Tampines Street 83,tampines-street-85, 579167645857317,103.93502757109002,1.3530706227884999,Northeast
1280, Blk 856 Tampines st 82 Home sweet Home,tampines-street-85, 236241798,103.93690275799999,1.3531737006691997,Northeast
1281, Ulu Pandan Ghim Moh Pcn,ulu-pandan-ghim-moh, 423943457,103.78701,1.30866,Southwest
1282, Ulu Pandan Fitness Center,ulu-pandan-ghim-moh, 395774740,103.78916795,1.31195785,Northwest
1283, Ghim Moh Link Bridge,ulu-pandan-ghim-moh, 345517799553686,103.78600655937001,1.3098863818465,Southwest
1284, Pcf Sparkletots Preschool at Ulu Pandan,ulu-pandan-ghim-moh, 757680051033240,103.78832707682,1.3086611295682,Northwest
1285, Consumers Association of Singapore - CASE,ulu-pandan-ghim-moh, 93083053657,103.78903711176001,1.3118965970667,Northwest
1286, Blk 195,blk-195, 777361140,103.85899094329001,1.3306801728057,Central
1287, Yishun Blk 630 Kopitiam,855-(yishun, 620382323,103.8366,1.41696,Northwest
1288, Yours Truly,855-(yishun, 323764094315696,103.83689204611,1.4173563922553998,Northwest
1289, Daybreak FSC,855-(yishun, 2423314514377655,103.83609494962,1.4172177510573,Northwest
1290, Bedok Interchange Hawker Center,(bedok-interchange-=>-bedok, 215039101,103.93031373771,1.3251780981228998,Southeast
1291, Bedok Bus Interchange,(bedok-interchange-=>-bedok, 229556754,103.93,1.3251600000000001,Southeast
1292, Bedok Interchange,(bedok-interchange-=>-bedok, 562448827,103.6862142,1.34241187,Southwest
1293, McDonald's Bedok Interchange,(bedok-interchange-=>-bedok, 234821605,103.92980007799999,1.32579449,Southeast
1294, Bedok Interchange,(bedok-interchange-=>-bedok, 303580596920471,103.93231999999999,1.326017,Southeast
1295, Wonderful Gifts,wonderful-gifts-&, 619821415077322,103.78161999999999,1.4310200000000002,Northwest
1296, NUS High School of Mathematics and Science,high-school-of-mathematics, 503056637,103.76952964566999,1.3064034542268999,Southwest
1297, Dakshaini Silks,dakshaini-silks, 1540461772837450,103.85239720345,1.3065087891093001,Central
